SaleId,Category,Product,Qty,Sale,Currency
Japan_TX7103,Smart Phone,Smart Phone 3,10.0,1091.08,JPY
Japan_TX7104,Perfumes,Perfumes 1,15.0,681.55,JPY
Japan_TX7105,Smart Phone,Smart Phone 5,27.0,517.91,JPY
Japan_TX7106,Water Bottles,Water Bottles 5,10.0,999.92,JPY
Japan_TX7107,Water Bottles,Water Bottles 4,36.0,960.04,JPY
Japan_TX7108,Smart Phone,Smart Phone 3,19.0,1076.17,JPY
Japan_TX7109,Water Bottles,Water Bottles 4,,1166.59,JPY
Japan_TX7110,Tshirts,Tshirts 6,23.0,1188.56,JPY
Japan_TX7111,Shoes,Shoes 2,43.0,925.09,JPY
Japan_TX7112,Shoes,Shoes 4,3.0,1054.4,JPY
Japan_TX7113,Tshirts,Tshirts 5,5.0,823.03,JPY
Japan_TX7114,Shoes,Shoes 2,38.0,,JPY
Japan_TX7115,Smart Phone,Smart Phone 4,27.0,1041.99,JPY
Japan_TX7116,Shoes,Shoes 5,,1103.4,JPY
Japan_TX7117,Jeans,Jeans 1,29.0,537.43,JPY
Japan_TX7118,,,8.0,770.65,JPY
Japan_TX7119,Smart Phone,Smart Phone 1,,1160.13,JPY
Japan_TX7120,Water Bottles,Water Bottles 5,27.0,1144.45,JPY
Japan_TX7121,,,24.0,1098.67,JPY
Japan_TX7122,,,,505.86,JPY
Japan_TX7123,,,13.0,1140.01,JPY
Japan_TX7124,Perfumes,Perfumes 4,,627.66,JPY
Japan_TX7125,Water Bottles,Water Bottles 1,30.0,815.62,JPY
Japan_TX7126,Perfumes,Perfumes 5,6.0,785.0,JPY
Japan_TX7127,Perfumes,Perfumes 2,41.0,635.75,JPY
Japan_TX7128,Shoes,Shoes 4,20.0,1111.08,JPY
Japan_TX7129,Water Bottles,Water Bottles 1,8.0,584.76,JPY
Japan_TX7130,Water Bottles,Water Bottles 3,28.0,924.06,JPY
Japan_TX7131,Water Bottles,Water Bottles 3,,541.28,JPY
Japan_TX7132,Tshirts,,,926.81,JPY
Japan_TX7133,,,1.0,,JPY
Japan_TX7134,Jeans,Jeans 2,3.0,1100.01,JPY
Japan_TX7135,Water Bottles,Water Bottles 6,21.0,835.97,JPY
Japan_TX7136,,,8.0,878.88,JPY
Japan_TX7137,Water Bottles,Water Bottles 5,31.0,998.52,JPY
Japan_TX7138,Perfumes,Perfumes 4,14.0,620.48,JPY
Japan_TX7139,Tshirts,Tshirts 4,27.0,,JPY
Japan_TX7140,,,28.0,944.66,JPY
Japan_TX7141,Water Bottles,Water Bottles 2,9.0,556.71,JPY
Japan_TX7142,Water Bottles,Water Bottles 2,,604.46,JPY
Japan_TX7143,Shoes,Shoes 2,39.0,987.9,JPY
Japan_TX7144,Tshirts,Tshirts 3,24.0,1055.04,JPY
Japan_TX7145,Smart Phone,,7.0,1075.4,JPY
Japan_TX7146,Water Bottles,Water Bottles 1,35.0,1123.09,JPY
Japan_TX7147,Tshirts,Tshirts 3,39.0,771.5,JPY
Japan_TX7148,Tshirts,Tshirts 5,4.0,,JPY
Japan_TX7149,Water Bottles,Water Bottles 5,15.0,531.13,JPY
Japan_TX7150,Smart Phone,Smart Phone 1,,588.42,JPY
Japan_TX7151,Water Bottles,Water Bottles 4,11.0,973.72,JPY
Japan_TX7152,Jeans,Jeans 1,1.0,1158.35,JPY
Japan_TX7153,Tshirts,Tshirts 1,44.0,1089.6,JPY
Japan_TX7154,Perfumes,Perfumes 4,41.0,1176.52,JPY
Japan_TX7155,Tshirts,Tshirts 6,,912.47,JPY
Japan_TX7156,Tshirts,Tshirts 1,17.0,1026.89,JPY
Japan_TX7157,Perfumes,Perfumes 2,40.0,1091.3,JPY
Japan_TX7158,Shoes,Shoes 1,47.0,534.99,JPY
Japan_TX7159,Perfumes,Perfumes 1,23.0,1062.53,JPY
Japan_TX7160,Water Bottles,,2.0,678.86,JPY
Japan_TX7161,Perfumes,Perfumes 6,,,JPY
Japan_TX7162,Perfumes,Perfumes 1,13.0,1170.56,JPY
Japan_TX7163,Water Bottles,,40.0,947.79,JPY
Japan_TX7164,Water Bottles,,46.0,1090.71,JPY
Japan_TX7165,Smart Phone,Smart Phone 1,,756.35,JPY
Japan_TX7166,Water Bottles,Water Bottles 3,49.0,,JPY
Japan_TX7167,Smart Phone,Smart Phone 4,36.0,687.46,JPY
Japan_TX7168,Water Bottles,Water Bottles 5,,695.99,JPY
Japan_TX7169,Shoes,Shoes 3,,983.84,JPY
Japan_TX7170,Jeans,Jeans 2,44.0,739.35,JPY
Japan_TX7171,Shoes,Shoes 3,43.0,,JPY
Japan_TX7172,Shoes,Shoes 6,23.0,965.8,JPY
Japan_TX7173,Jeans,Jeans 4,44.0,,JPY
Japan_TX7174,Tshirts,Tshirts 4,3.0,943.07,JPY
Japan_TX7175,,,26.0,1010.64,JPY
Japan_TX7176,Shoes,Shoes 5,19.0,666.91,JPY
Japan_TX7177,Water Bottles,Water Bottles 1,16.0,790.09,JPY
Japan_TX7178,Jeans,Jeans 1,23.0,838.77,JPY
Japan_TX7179,Water Bottles,Water Bottles 6,44.0,838.44,JPY
Japan_TX7180,Shoes,Shoes 3,,554.57,JPY
Japan_TX7181,Tshirts,Tshirts 6,33.0,591.43,JPY
Japan_TX7182,Jeans,Jeans 4,1.0,983.28,JPY
Japan_TX7183,Water Bottles,Water Bottles 1,14.0,,JPY
Japan_TX7184,Tshirts,Tshirts 3,48.0,733.84,JPY
Japan_TX7185,Jeans,Jeans 3,14.0,855.94,JPY
Japan_TX7186,Water Bottles,Water Bottles 3,,,JPY
Japan_TX7187,Perfumes,Perfumes 1,36.0,917.06,JPY
Japan_TX7188,Smart Phone,Smart Phone 3,,897.54,JPY
Japan_TX7189,Water Bottles,Water Bottles 3,41.0,1088.39,JPY
Japan_TX7190,Water Bottles,Water Bottles 4,45.0,,JPY
Japan_TX7191,Smart Phone,,3.0,1152.83,JPY
Japan_TX7192,Jeans,Jeans 3,16.0,1019.79,JPY
Japan_TX7193,Jeans,Jeans 5,39.0,,JPY
Japan_TX7194,,,,840.78,JPY
Japan_TX7195,Perfumes,Perfumes 5,30.0,594.87,JPY
Japan_TX7196,Tshirts,Tshirts 5,12.0,634.4,JPY
Japan_TX7197,Water Bottles,Water Bottles 5,4.0,973.9,JPY
Japan_TX7198,Smart Phone,Smart Phone 1,22.0,1003.8,JPY
Japan_TX7199,Water Bottles,Water Bottles 1,42.0,599.38,JPY
Japan_TX7200,Smart Phone,Smart Phone 3,48.0,835.3,JPY
Japan_TX7201,Smart Phone,Smart Phone 6,21.0,1147.89,JPY
Japan_TX7202,Perfumes,Perfumes 4,43.0,1171.57,JPY
Japan_TX7203,Jeans,Jeans 2,31.0,553.33,JPY
Japan_TX7204,Smart Phone,,28.0,607.76,JPY
Japan_TX7205,Smart Phone,Smart Phone 3,45.0,649.85,JPY
Japan_TX7206,Jeans,Jeans 6,13.0,506.36,JPY
Japan_TX7207,,,3.0,,JPY
Japan_TX7208,Shoes,Shoes 4,41.0,823.14,JPY
Japan_TX7209,Jeans,Jeans 3,21.0,663.13,JPY
Japan_TX7210,Perfumes,Perfumes 6,24.0,523.53,JPY
Japan_TX7211,Shoes,,37.0,1140.98,JPY
Japan_TX7212,Shoes,Shoes 4,2.0,616.38,JPY
Japan_TX7213,Shoes,Shoes 3,44.0,1151.74,JPY
Japan_TX7214,Tshirts,Tshirts 1,,712.66,JPY
Japan_TX7215,Jeans,Jeans 3,41.0,598.08,JPY
Japan_TX7216,Tshirts,Tshirts 1,21.0,1183.47,JPY
Japan_TX7217,Smart Phone,Smart Phone 5,,731.84,JPY
Japan_TX7218,Shoes,Shoes 5,26.0,1033.23,JPY
Japan_TX7219,,,32.0,746.53,JPY
Japan_TX7220,Shoes,Shoes 3,,949.05,JPY
Japan_TX7221,,,31.0,585.42,JPY
Japan_TX7222,,,21.0,,JPY
Japan_TX7223,Water Bottles,Water Bottles 2,3.0,1063.25,JPY
Japan_TX7224,Tshirts,Tshirts 3,43.0,700.74,JPY
Japan_TX7225,Shoes,Shoes 3,35.0,633.24,JPY
Japan_TX7226,,,46.0,1024.72,JPY
Japan_TX7227,Shoes,Shoes 5,31.0,,JPY
Japan_TX7228,Jeans,Jeans 4,47.0,1045.12,JPY
Japan_TX7229,Smart Phone,Smart Phone 2,42.0,1014.53,JPY
Japan_TX7230,Water Bottles,Water Bottles 2,14.0,595.97,JPY
Japan_TX7231,Jeans,,18.0,1045.64,JPY
Japan_TX7232,Jeans,Jeans 2,40.0,1017.06,JPY
Japan_TX7233,Water Bottles,Water Bottles 6,39.0,1027.96,JPY
Japan_TX7234,Tshirts,Tshirts 4,5.0,712.1,JPY
Japan_TX7235,Tshirts,Tshirts 4,31.0,1048.74,JPY
Japan_TX7236,Tshirts,Tshirts 1,7.0,555.72,JPY
Japan_TX7237,Shoes,Shoes 3,,709.5,JPY
Japan_TX7238,Shoes,Shoes 6,,566.47,JPY
Japan_TX7239,Tshirts,Tshirts 3,5.0,641.06,JPY
Japan_TX7240,Jeans,Jeans 5,48.0,1031.72,JPY
Japan_TX7241,Smart Phone,Smart Phone 1,33.0,1191.1,JPY
Japan_TX7242,Shoes,Shoes 6,17.0,1119.23,JPY
Japan_TX7243,Water Bottles,Water Bottles 1,41.0,,JPY
Japan_TX7244,Shoes,Shoes 1,49.0,891.47,JPY
Japan_TX7245,Jeans,Jeans 5,31.0,934.86,JPY
Japan_TX7246,Tshirts,Tshirts 1,22.0,975.81,JPY
Japan_TX7247,Jeans,,36.0,798.82,JPY
Japan_TX7248,Jeans,Jeans 6,23.0,656.23,JPY
Japan_TX7249,Smart Phone,Smart Phone 6,19.0,1089.21,JPY
Japan_TX7250,Jeans,Jeans 4,21.0,1024.74,JPY
Japan_TX7251,,,49.0,531.31,JPY
Japan_TX7252,Shoes,Shoes 4,14.0,509.7,JPY
Japan_TX7253,Shoes,Shoes 4,38.0,1037.13,JPY
Japan_TX7254,Tshirts,Tshirts 4,27.0,1043.89,JPY
Japan_TX7255,Smart Phone,Smart Phone 5,1.0,747.63,JPY
Japan_TX7256,Perfumes,Perfumes 3,48.0,612.9,JPY
Japan_TX7257,Tshirts,,21.0,1154.15,JPY
Japan_TX7258,,,31.0,1180.62,JPY
Japan_TX7259,Smart Phone,Smart Phone 5,28.0,1167.46,JPY
Japan_TX7260,Perfumes,Perfumes 3,,1126.96,JPY
Japan_TX7261,Smart Phone,Smart Phone 5,35.0,1125.84,JPY
Japan_TX7262,Water Bottles,Water Bottles 6,21.0,721.11,JPY
Japan_TX7263,Jeans,Jeans 4,28.0,943.18,JPY
Japan_TX7264,,,8.0,607.79,JPY
Japan_TX7265,Smart Phone,Smart Phone 6,,686.95,JPY
Japan_TX7266,Water Bottles,,,565.04,JPY
Japan_TX7267,Jeans,,22.0,1176.84,JPY
Japan_TX7268,Tshirts,Tshirts 1,,1033.43,JPY
Japan_TX7269,,,43.0,684.1,JPY
Japan_TX7270,Jeans,Jeans 6,31.0,805.74,JPY
Japan_TX7271,Perfumes,Perfumes 1,27.0,1140.56,JPY
Japan_TX7272,Perfumes,Perfumes 3,31.0,1132.45,JPY
Japan_TX7273,Perfumes,Perfumes 1,11.0,,JPY
Japan_TX7274,Shoes,Shoes 5,6.0,678.98,JPY
Japan_TX7275,Water Bottles,Water Bottles 4,7.0,727.49,JPY
Japan_TX7276,Water Bottles,Water Bottles 1,25.0,964.59,JPY
Japan_TX7277,Water Bottles,Water Bottles 4,8.0,1163.06,JPY
Japan_TX7278,Smart Phone,Smart Phone 2,5.0,1167.77,JPY
Japan_TX7279,Water Bottles,Water Bottles 5,11.0,974.03,JPY
Japan_TX7280,Jeans,Jeans 1,,1131.25,JPY
Japan_TX7281,Perfumes,Perfumes 2,12.0,604.7,JPY
Japan_TX7282,Perfumes,Perfumes 5,43.0,925.91,JPY
Japan_TX7283,Tshirts,Tshirts 6,13.0,744.23,JPY
Japan_TX7284,Smart Phone,Smart Phone 5,6.0,701.35,JPY
Japan_TX7285,Water Bottles,Water Bottles 4,1.0,862.81,JPY
Japan_TX7286,Perfumes,Perfumes 2,49.0,949.46,JPY
Japan_TX7287,Shoes,Shoes 4,2.0,1026.93,JPY
Japan_TX7288,Water Bottles,Water Bottles 4,7.0,659.69,JPY
Japan_TX7289,Tshirts,Tshirts 1,22.0,773.03,JPY
Japan_TX7290,Perfumes,Perfumes 5,19.0,604.18,JPY
Japan_TX7291,Jeans,Jeans 3,26.0,,JPY
Japan_TX7292,Smart Phone,,,699.84,JPY
Japan_TX7293,Tshirts,,,1039.39,JPY
Japan_TX7294,Water Bottles,Water Bottles 6,,980.26,JPY
Japan_TX7295,Shoes,Shoes 2,5.0,722.37,JPY
Japan_TX7296,Perfumes,Perfumes 5,10.0,991.67,JPY
Japan_TX7297,Perfumes,Perfumes 6,15.0,972.22,JPY
Japan_TX7298,Tshirts,Tshirts 5,11.0,1164.46,JPY
Japan_TX7299,Water Bottles,Water Bottles 2,7.0,538.65,JPY
Japan_TX7300,Perfumes,Perfumes 2,14.0,1025.54,JPY
Japan_TX7301,Smart Phone,Smart Phone 5,6.0,870.03,JPY
Japan_TX7302,Perfumes,Perfumes 6,17.0,1114.68,JPY
Japan_TX7303,Perfumes,Perfumes 5,27.0,899.29,JPY
Japan_TX7304,Water Bottles,Water Bottles 1,5.0,1153.58,JPY
Japan_TX7305,Jeans,Jeans 6,38.0,896.64,JPY
Japan_TX7306,Shoes,Shoes 3,49.0,607.79,JPY
Japan_TX7307,Water Bottles,Water Bottles 3,25.0,1090.64,JPY
Japan_TX7308,Jeans,Jeans 6,2.0,1188.61,JPY
Japan_TX7309,Water Bottles,Water Bottles 2,17.0,868.39,JPY
Japan_TX7310,Smart Phone,Smart Phone 3,5.0,506.29,JPY
Japan_TX7311,Shoes,Shoes 6,32.0,745.22,JPY
Japan_TX7312,Smart Phone,Smart Phone 6,26.0,1052.26,JPY
Japan_TX7313,Perfumes,Perfumes 4,10.0,737.02,JPY
Japan_TX7314,,,5.0,1184.36,JPY
Japan_TX7315,Shoes,Shoes 4,28.0,675.36,JPY
Japan_TX7316,Perfumes,Perfumes 2,22.0,860.5,JPY
Japan_TX7317,Smart Phone,,7.0,1009.95,JPY
Japan_TX7318,,,,1199.77,JPY
Japan_TX7319,Tshirts,Tshirts 3,46.0,,JPY
Japan_TX7320,Water Bottles,Water Bottles 2,2.0,573.17,JPY
Japan_TX7321,Tshirts,,36.0,1047.33,JPY
Japan_TX7322,,,16.0,1178.7,JPY
Japan_TX7323,,,34.0,1057.72,JPY
Japan_TX7324,Jeans,Jeans 5,4.0,1188.68,JPY
Japan_TX7325,Smart Phone,Smart Phone 5,15.0,646.75,JPY
Japan_TX7326,Jeans,,21.0,1052.98,JPY
Japan_TX7327,Tshirts,Tshirts 1,48.0,1153.56,JPY
Japan_TX7328,Water Bottles,Water Bottles 2,43.0,900.96,JPY
Japan_TX7329,Smart Phone,,1.0,900.58,JPY
Japan_TX7330,Shoes,Shoes 4,36.0,,JPY
Japan_TX7331,Smart Phone,Smart Phone 4,24.0,,JPY
Japan_TX7332,Tshirts,,15.0,1171.04,JPY
Japan_TX7333,Shoes,Shoes 1,37.0,615.66,JPY
Japan_TX7334,Water Bottles,Water Bottles 3,15.0,1045.03,JPY
Japan_TX7335,Perfumes,Perfumes 5,10.0,1008.99,JPY
Japan_TX7336,Jeans,,,902.88,JPY
Japan_TX7337,,,17.0,863.57,JPY
Japan_TX7338,Jeans,Jeans 5,38.0,,JPY
Japan_TX7339,,,,631.88,JPY
Japan_TX7340,Water Bottles,Water Bottles 1,25.0,939.64,JPY
Japan_TX7341,Water Bottles,Water Bottles 1,19.0,698.55,JPY
Japan_TX7342,Shoes,Shoes 4,6.0,970.25,JPY
Japan_TX7343,Jeans,Jeans 4,8.0,561.23,JPY
Japan_TX7344,Water Bottles,Water Bottles 6,27.0,869.74,JPY
Japan_TX7345,Perfumes,Perfumes 3,20.0,931.03,JPY
Japan_TX7346,Shoes,,42.0,924.49,JPY
Japan_TX7347,Perfumes,Perfumes 3,,876.74,JPY
Japan_TX7348,Water Bottles,Water Bottles 3,1.0,642.18,JPY
Japan_TX7349,Perfumes,Perfumes 4,39.0,1151.83,JPY
Japan_TX7350,Tshirts,Tshirts 2,11.0,1119.35,JPY
Japan_TX7351,Smart Phone,Smart Phone 1,40.0,1101.5,JPY
Japan_TX7352,Smart Phone,Smart Phone 2,,1009.33,JPY
Japan_TX7353,Tshirts,Tshirts 2,37.0,1138.78,JPY
Japan_TX7354,Tshirts,,,1046.59,JPY
Japan_TX7355,Shoes,Shoes 3,15.0,819.17,JPY
Japan_TX7356,Shoes,Shoes 5,26.0,580.15,JPY
Japan_TX7357,Smart Phone,Smart Phone 5,9.0,875.7,JPY
Japan_TX7358,Water Bottles,Water Bottles 5,16.0,732.87,JPY
Japan_TX7359,Smart Phone,Smart Phone 6,24.0,,JPY
Japan_TX7360,Tshirts,Tshirts 5,,1119.43,JPY
Japan_TX7361,,,24.0,911.06,JPY
Japan_TX7362,Water Bottles,,36.0,627.37,JPY
Japan_TX7363,Tshirts,,25.0,622.15,JPY
Japan_TX7364,Shoes,,4.0,746.68,JPY
Japan_TX7365,Tshirts,,14.0,838.27,JPY
Japan_TX7366,Jeans,Jeans 2,,758.36,JPY
Japan_TX7367,Water Bottles,Water Bottles 4,45.0,,JPY
Japan_TX7368,Tshirts,Tshirts 2,17.0,1181.8,JPY
Japan_TX7369,Perfumes,Perfumes 1,45.0,743.77,JPY
Japan_TX7370,,,17.0,807.11,JPY
Japan_TX7371,Shoes,Shoes 4,,1145.07,JPY
Japan_TX7372,Jeans,Jeans 3,,1075.46,JPY
Japan_TX7373,Jeans,Jeans 3,17.0,808.8,JPY
Japan_TX7374,Shoes,Shoes 1,16.0,1126.9,JPY
Japan_TX7375,Shoes,Shoes 5,19.0,539.68,JPY
Japan_TX7376,Jeans,Jeans 4,8.0,952.86,JPY
Japan_TX7377,Tshirts,Tshirts 5,4.0,705.57,JPY
Japan_TX7378,Jeans,Jeans 5,25.0,990.67,JPY
Japan_TX7379,Perfumes,Perfumes 2,46.0,899.29,JPY
Japan_TX7380,Tshirts,Tshirts 5,30.0,870.96,JPY
Japan_TX7381,Shoes,Shoes 1,44.0,770.97,JPY
Japan_TX7382,Tshirts,Tshirts 5,49.0,1173.99,JPY
Japan_TX7383,Water Bottles,,,1055.8,JPY
Japan_TX7384,Tshirts,Tshirts 6,34.0,630.75,JPY
Japan_TX7385,Perfumes,Perfumes 5,6.0,733.6,JPY
Japan_TX7386,Shoes,Shoes 4,39.0,704.43,JPY
Japan_TX7387,Perfumes,Perfumes 4,38.0,587.57,JPY
Japan_TX7388,Shoes,Shoes 5,27.0,663.03,JPY
Japan_TX7389,Smart Phone,Smart Phone 5,27.0,777.62,JPY
Japan_TX7390,Jeans,Jeans 2,20.0,941.83,JPY
Japan_TX7391,Water Bottles,Water Bottles 5,40.0,,JPY
Japan_TX7392,Jeans,Jeans 2,24.0,529.64,JPY
Japan_TX7393,,,19.0,671.7,JPY
Japan_TX7394,,,38.0,557.23,JPY
Japan_TX7395,Water Bottles,Water Bottles 1,29.0,747.91,JPY
Japan_TX7396,Jeans,Jeans 6,4.0,1074.01,JPY
Japan_TX7397,Water Bottles,Water Bottles 1,46.0,710.05,JPY
Japan_TX7398,Water Bottles,Water Bottles 2,28.0,843.75,JPY
Japan_TX7399,Jeans,Jeans 4,,,JPY
Japan_TX7400,Tshirts,Tshirts 5,46.0,878.9,JPY
Japan_TX7401,Jeans,Jeans 2,11.0,656.18,JPY
Japan_TX7402,Perfumes,,38.0,613.94,JPY
Japan_TX7403,Perfumes,Perfumes 3,35.0,692.96,JPY
Japan_TX7404,Perfumes,Perfumes 6,15.0,668.93,JPY
Japan_TX7405,Jeans,Jeans 4,31.0,,JPY
Japan_TX7406,Perfumes,Perfumes 1,3.0,811.79,JPY
Japan_TX7407,Water Bottles,Water Bottles 2,33.0,853.4,JPY
Japan_TX7408,Perfumes,Perfumes 1,39.0,557.32,JPY
Japan_TX7409,Perfumes,,4.0,864.35,JPY
Japan_TX7410,Perfumes,Perfumes 5,21.0,1172.69,JPY
Japan_TX7411,,,48.0,,JPY
Japan_TX7412,Shoes,Shoes 3,,582.14,JPY
Japan_TX7413,Shoes,Shoes 6,30.0,1002.57,JPY
Japan_TX7414,,,12.0,707.39,JPY
Japan_TX7415,Shoes,,25.0,976.58,JPY
Japan_TX7416,Tshirts,Tshirts 5,30.0,660.75,JPY
Japan_TX7417,Tshirts,Tshirts 2,41.0,782.56,JPY
Japan_TX7418,Smart Phone,Smart Phone 1,4.0,791.89,JPY
Japan_TX7419,Jeans,Jeans 2,12.0,825.46,JPY
Japan_TX7420,Smart Phone,,16.0,737.28,JPY
Japan_TX7421,Smart Phone,,8.0,,JPY
Japan_TX7422,Jeans,Jeans 4,3.0,775.03,JPY
Japan_TX7423,Water Bottles,Water Bottles 6,45.0,936.59,JPY
Japan_TX7424,,,31.0,642.46,JPY
Japan_TX7425,Perfumes,Perfumes 3,27.0,660.37,JPY
Japan_TX7426,,,14.0,600.46,JPY
Japan_TX7427,Tshirts,Tshirts 3,36.0,633.54,JPY
Japan_TX7428,Tshirts,Tshirts 1,3.0,739.16,JPY
Japan_TX7429,Tshirts,Tshirts 6,27.0,,JPY
Japan_TX7430,Shoes,Shoes 3,21.0,1103.16,JPY
Japan_TX7431,Tshirts,,27.0,597.84,JPY
Japan_TX7432,Jeans,Jeans 6,35.0,1013.72,JPY
Japan_TX7433,Shoes,Shoes 1,18.0,557.91,JPY
Japan_TX7434,Smart Phone,Smart Phone 3,41.0,1068.74,JPY
Japan_TX7435,Water Bottles,Water Bottles 6,30.0,753.96,JPY
Japan_TX7436,Water Bottles,Water Bottles 5,26.0,566.48,JPY
Japan_TX7437,Jeans,Jeans 2,6.0,1138.26,JPY
Japan_TX7438,Shoes,Shoes 3,10.0,607.47,JPY
Japan_TX7439,Smart Phone,Smart Phone 1,15.0,699.21,JPY
Japan_TX7440,Jeans,,23.0,813.02,JPY
Japan_TX7441,,,1.0,1149.9,JPY
Japan_TX7442,Perfumes,Perfumes 4,24.0,915.39,JPY
Japan_TX7443,Perfumes,,18.0,792.13,JPY
Japan_TX7444,Tshirts,Tshirts 5,28.0,717.44,JPY
Japan_TX7445,Shoes,Shoes 6,45.0,568.91,JPY
Japan_TX7446,Tshirts,Tshirts 6,34.0,531.91,JPY
Japan_TX7447,Shoes,Shoes 1,23.0,592.73,JPY
Japan_TX7448,Jeans,,,894.97,JPY
Japan_TX7449,Smart Phone,Smart Phone 1,16.0,920.45,JPY
Japan_TX7450,Water Bottles,Water Bottles 4,10.0,863.93,JPY
Japan_TX7451,Shoes,Shoes 6,9.0,699.33,JPY
Japan_TX7452,Smart Phone,,2.0,614.36,JPY
Japan_TX7453,Perfumes,Perfumes 4,48.0,518.31,JPY
Japan_TX7454,Smart Phone,,,986.4,JPY
Japan_TX7455,Perfumes,Perfumes 6,18.0,1097.24,JPY
Japan_TX7456,Perfumes,Perfumes 2,35.0,847.15,JPY
Japan_TX7457,Jeans,Jeans 4,33.0,620.52,JPY
Japan_TX7458,Smart Phone,Smart Phone 1,,796.87,JPY
Japan_TX7459,,,18.0,805.07,JPY
Japan_TX7460,Shoes,Shoes 1,35.0,974.42,JPY
Japan_TX7461,Water Bottles,Water Bottles 1,,,JPY
Japan_TX7462,Smart Phone,Smart Phone 4,7.0,883.95,JPY
Japan_TX7463,Water Bottles,Water Bottles 1,12.0,680.12,JPY
Japan_TX7464,Tshirts,Tshirts 4,37.0,886.3,JPY
Japan_TX7465,,,43.0,1129.68,JPY
Japan_TX7466,Jeans,Jeans 5,49.0,918.06,JPY
Japan_TX7467,Jeans,Jeans 4,18.0,,JPY
Japan_TX7468,Water Bottles,Water Bottles 4,21.0,648.4,JPY
Japan_TX7469,Smart Phone,Smart Phone 3,,1043.88,JPY
Japan_TX7470,,,28.0,722.71,JPY
Japan_TX7471,Water Bottles,Water Bottles 1,20.0,852.32,JPY
Japan_TX7472,Shoes,Shoes 4,3.0,,JPY
Japan_TX7473,Shoes,Shoes 2,39.0,829.83,JPY
Japan_TX7474,Perfumes,Perfumes 4,47.0,850.19,JPY
Japan_TX7475,Water Bottles,Water Bottles 5,15.0,905.64,JPY
Japan_TX7476,Perfumes,Perfumes 2,36.0,1034.98,JPY
Japan_TX7477,Smart Phone,Smart Phone 6,18.0,667.17,JPY
Japan_TX7478,Tshirts,Tshirts 4,20.0,1099.93,JPY
Japan_TX7479,,,18.0,,JPY
Japan_TX7480,Jeans,Jeans 4,30.0,706.08,JPY
Japan_TX7481,Water Bottles,Water Bottles 3,10.0,1006.68,JPY
Japan_TX7482,Perfumes,Perfumes 1,33.0,727.09,JPY
Japan_TX7483,Shoes,,49.0,,JPY
Japan_TX7484,Jeans,Jeans 2,11.0,1196.31,JPY
Japan_TX7485,Shoes,Shoes 3,21.0,999.6,JPY
Japan_TX7486,Perfumes,Perfumes 1,17.0,682.89,JPY
Japan_TX7487,Tshirts,Tshirts 6,48.0,856.07,JPY
Japan_TX7488,,,2.0,585.52,JPY
Japan_TX7489,Tshirts,Tshirts 4,11.0,836.19,JPY
Japan_TX7490,Shoes,Shoes 5,12.0,,JPY
Japan_TX7491,Shoes,Shoes 4,35.0,816.12,JPY
Japan_TX7492,Perfumes,Perfumes 4,35.0,,JPY
Japan_TX7493,,,17.0,536.53,JPY
Japan_TX7494,Water Bottles,Water Bottles 1,20.0,903.7,JPY
Japan_TX7495,Shoes,Shoes 5,3.0,674.61,JPY
Japan_TX7496,Jeans,Jeans 6,27.0,980.28,JPY
Japan_TX7497,Water Bottles,Water Bottles 2,,1107.65,JPY
Japan_TX7498,Tshirts,Tshirts 1,27.0,967.16,JPY
Japan_TX7499,Smart Phone,Smart Phone 3,2.0,1123.68,JPY
Japan_TX7500,Smart Phone,Smart Phone 3,29.0,,JPY
Japan_TX7501,Shoes,Shoes 2,6.0,882.79,JPY
Japan_TX7502,Perfumes,,28.0,,JPY
Japan_TX7503,,,36.0,1199.19,JPY
Japan_TX7504,Perfumes,Perfumes 5,4.0,1033.76,JPY
Japan_TX7505,Shoes,Shoes 1,27.0,863.85,JPY
Japan_TX7506,Water Bottles,Water Bottles 5,13.0,888.71,JPY
Japan_TX7507,Tshirts,Tshirts 5,27.0,826.81,JPY
Japan_TX7508,Jeans,Jeans 4,22.0,894.75,JPY
Japan_TX7509,Shoes,Shoes 3,32.0,639.24,JPY
Japan_TX7510,Tshirts,Tshirts 6,27.0,557.31,JPY
Japan_TX7511,Shoes,Shoes 5,41.0,983.38,JPY
Japan_TX7512,Smart Phone,Smart Phone 5,21.0,1079.93,JPY
Japan_TX7513,Smart Phone,Smart Phone 4,11.0,852.81,JPY
Japan_TX7514,Perfumes,Perfumes 6,13.0,959.01,JPY
Japan_TX7515,Perfumes,Perfumes 6,,939.91,JPY
Japan_TX7516,,,42.0,642.8,JPY
Japan_TX7517,Smart Phone,Smart Phone 6,,,JPY
Japan_TX7518,Perfumes,Perfumes 4,20.0,1105.9,JPY
Japan_TX7519,Tshirts,Tshirts 3,15.0,586.11,JPY
Japan_TX7520,Jeans,Jeans 6,40.0,596.31,JPY
Japan_TX7521,,,16.0,1128.85,JPY
Japan_TX7522,Jeans,Jeans 6,,1120.29,JPY
Japan_TX7523,,,7.0,1022.25,JPY
Japan_TX7524,Water Bottles,,8.0,1068.21,JPY
Japan_TX7525,Smart Phone,Smart Phone 3,26.0,508.78,JPY
Japan_TX7526,Tshirts,Tshirts 2,33.0,,JPY
Japan_TX7527,Shoes,Shoes 3,43.0,953.87,JPY
Japan_TX7528,Jeans,Jeans 2,31.0,815.36,JPY
Japan_TX7529,,,43.0,1036.39,JPY
